Date,Associate,Calls,Talk Time,Hold Time,Followup Time
10/11/2015,Dave,57,505.5874685,132.696026,76.88336977
10/12/2015,Dave,50,626.7221849,177.6111599,83.57934417
10/13/2015,Dave,49,476.7976404,162.5571785,79.65934863
10/14/2015,Dave,47,512.9878469,153.7860914,87.12207044
10/15/2015,Dave,53,589.9360595,134.6198478,69.97110601
10/16/2015,Dave,55,504.0224657,139.2821209,90.71082574
10/17/2015,Dave,55,585.5790978,178.3849109,83.82473116
10/18/2015,Dave,50,552.9395853,154.608018,73.85341654
10/19/2015,Dave,52,579.3462983,140.2497377,76.94912822
10/20/2015,Dave,48,528.7162718,147.5239903,77.50335155
10/21/2015,Dave,54,503.2838835,164.1286879,90.43789416
10/22/2015,Dave,55,497.5230092,139.0629084,73.78971479
10/23/2015,Dave,59,604.6396391,143.3588172,70.76150917
10/24/2015,Dave,50,569.4601312,138.9558336,79.86125991
10/25/2015,Dave,50,591.27848,165.6889986,95.26573968
10/26/2015,Dave,52,536.5035449,147.9845009,73.84573974
10/27/2015,Dave,49,556.7121256,174.6715656,74.44343473
10/28/2015,Dave,49,530.086131,142.8167665,87.49443539
10/29/2015,Dave,49,451.3533304,157.7987345,91.78787912
10/30/2015,Dave,52,588.3082565,153.8785216,75.35173672
10/31/2015,Dave,53,610.5447767,171.4431168,76.82972958
11/1/2015,Dave,56,476.1871964,151.6302995,84.0120674
11/2/2015,Dave,54,525.189558,167.1845281,78.19276309
11/3/2015,Dave,54,556.9090712,159.8852884,86.62011684
11/4/2015,Dave,56,631.0505197,160.7410696,62.52736476
11/5/2015,Dave,58,594.1575818,127.3849385,91.15410051
11/6/2015,Dave,58,538.6288993,175.7926721,90.48159406
11/7/2015,Dave,58,596.417813,142.1365087,95.50500422
11/8/2015,Dave,49,555.3980765,157.3317931,87.32600564
11/9/2015,Dave,50,544.8688965,172.1761156,83.77077255
11/10/2015,Dave,59,462.770236,150.0988949,92.67187924
11/11/2015,Dave,56,515.250424,137.2324467,101.2363066
11/12/2015,Dave,53,522.8875932,124.3256864,69.59021275
11/13/2015,Dave,56,567.4913109,181.6958978,98.49454668
11/14/2015,Dave,51,537.4993824,171.3091374,87.94294057
11/15/2015,Dave,57,463.1294377,150.261705,66.99643937
11/16/2015,Dave,58,538.8187783,144.4370723,65.81200132
11/17/2015,Dave,57,481.8018307,140.6174893,84.78057137
11/18/2015,Dave,57,517.1128613,156.3017216,77.73884326
11/19/2015,Dave,49,515.4079749,123.2626769,97.88936419
11/20/2015,Dave,57,568.2852689,146.5986113,73.71148778
11/21/2015,Dave,49,545.3953518,172.3208665,65.39454219
11/22/2015,Dave,48,538.2267362,141.8943939,89.35858092
11/23/2015,Dave,46,561.8995464,149.4175079,86.674112
11/24/2015,Dave,58,579.2474737,172.1849328,73.54510137
11/25/2015,Dave,51,557.4548167,156.981241,88.16266945
11/26/2015,Dave,51,503.1407559,158.3565211,92.66460403
11/27/2015,Dave,51,608.4304672,166.735844,93.23159914
11/28/2015,Dave,57,553.6958236,131.7544283,109.3194138
11/29/2015,Dave,49,440.358193,142.0052401,86.77395414
11/30/2015,Dave,54,520.366859,136.9225581,74.69121797
12/1/2015,Dave,56,510.0988685,126.6686084,76.23864911
12/2/2015,Dave,49,581.7497363,160.6901317,73.42615318
12/3/2015,Dave,53,545.4605105,159.639512,87.12223056
12/4/2015,Dave,53,597.4753715,157.4567769,85.75407587
12/5/2015,Dave,52,520.2341614,159.0667859,86.56353946
12/6/2015,Dave,60,548.4170304,184.5787256,94.59199321
12/7/2015,Dave,54,511.6051968,134.2042778,75.70126867
12/8/2015,Dave,52,539.1515052,151.1979334,86.99292442
12/9/2015,Dave,57,548.8116245,118.9535177,92.97470409
12/10/2015,Dave,49,515.0910606,133.2212707,82.29926725
12/11/2015,Dave,49,573.1965682,166.7485477,82.86362618
12/12/2015,Dave,51,533.2117055,141.048074,82.32370331
12/13/2015,Dave,50,570.7490334,177.0933585,73.87583161
12/14/2015,Dave,59,490.9125451,138.5188588,88.21503784
12/15/2015,Dave,56,514.6408558,137.6327231,76.0250214
12/16/2015,Dave,50,506.7320327,159.3456123,87.44239976
12/17/2015,Dave,51,570.8408924,166.1491262,92.23978078
12/18/2015,Dave,62,578.41813,195.304135,77.41922054
12/19/2015,Dave,59,491.5190419,164.7914058,98.460516
12/20/2015,Dave,53,529.1047474,180.0036909,72.00951912
12/21/2015,Dave,58,507.5776142,139.7049687,79.82270836
12/22/2015,Dave,61,582.6861777,144.893819,78.30134344
12/23/2015,Dave,55,527.387258,148.0452293,72.7609046
12/24/2015,Dave,52,567.6641246,150.917359,81.64552559
12/25/2015,Dave,50,536.2846825,173.1709846,57.68922146
12/26/2015,Dave,58,556.0017396,142.0016896,98.19011219
12/27/2015,Dave,50,520.742631,171.2578724,87.54003114
12/28/2015,Dave,56,575.8444652,178.4962606,81.56674686
12/29/2015,Dave,54,484.3632867,173.1929353,66.13675728
12/30/2015,Dave,56,548.8956787,144.352175,68.4431172
12/31/2015,Dave,53,459.1125559,166.7175057,68.75035979
1/1/2015,George,59,494.8084978,154.9881512,75.74660874
1/2/2015,George,58,532.6798095,134.5802875,68.71201853
1/3/2015,George,58,508.0252572,152.9162363,101.5324173
1/4/2015,George,61,565.4693193,137.0328107,89.47901961
1/5/2015,George,47,597.2608993,170.6914839,61.82814268
1/6/2015,George,54,527.1457839,135.606296,61.88002317
1/7/2015,George,58,466.9117314,176.6551845,81.0738731
1/8/2015,George,58,615.522303,146.7822498,77.28884501
1/9/2015,George,49,470.7218472,146.6879205,75.73186327
1/10/2015,George,50,549.1047128,147.7454662,86.86963096
1/11/2015,George,57,621.5426376,147.4595451,74.13050908
1/12/2015,George,56,601.0326252,153.4720425,81.99670058
1/13/2015,George,64,546.1025725,162.2496117,78.29330512
1/14/2015,George,55,498.8812049,166.8156192,62.5923342
1/15/2015,George,54,500.689898,135.2121385,77.69253635
1/16/2015,George,53,507.2547799,171.9082919,80.92635103
1/17/2015,George,51,557.0024966,154.6994016,95.28225909
1/18/2015,George,54,602.2488422,161.7469829,60.03951236
1/19/2015,George,52,477.720158,166.0537531,98.00148041
1/20/2015,George,55,523.8648899,148.3388884,80.59973521
1/21/2015,George,54,464.3519919,129.7231806,55.68839972
1/22/2015,George,57,561.8643774,139.1459655,93.43721194
1/23/2015,George,51,567.2598944,157.5034958,94.74075627
1/24/2015,George,54,511.1151173,183.5095841,90.40130796
1/25/2015,George,59,473.8570561,169.7056553,92.41285216
1/26/2015,George,55,576.6111388,144.8551835,106.208936
1/27/2015,George,54,481.4301334,173.7723431,81.00332934
1/28/2015,George,48,501.7405533,152.3715875,81.67873113
1/29/2015,George,52,543.3795461,143.2804246,80.72737093
1/30/2015,George,51,514.3413255,179.2568272,93.33939042
1/31/2015,George,53,450.3072647,162.1633232,73.12898038
2/1/2015,George,53,577.497289,161.9289973,100.5826948
2/2/2015,George,61,594.5608404,144.3514203,79.31594481
2/3/2015,George,61,423.1319054,138.1249045,81.58507311
2/4/2015,George,59,522.8962919,167.4734378,75.51330378
2/5/2015,George,62,576.6930321,162.2206923,73.24169069
2/6/2015,George,61,615.0907272,129.3804171,77.16403741
2/7/2015,George,65,494.0921418,128.9014598,86.88612934
2/8/2015,George,51,533.1846639,179.8037857,80.4030006
2/9/2015,George,54,491.9439882,161.722111,77.11595718
2/10/2015,George,53,557.846636,163.4795862,66.54037623
2/11/2015,George,56,492.7106195,137.2209526,105.5142121
2/12/2015,George,54,471.7241982,144.1444071,83.79767936
2/13/2015,George,52,536.7657598,172.6777707,72.41252178
2/14/2015,George,48,502.4451364,146.101267,68.78742247
2/15/2015,George,52,604.394051,171.5720964,91.24330723
2/16/2015,George,59,505.286521,145.5572879,80.64008819
2/17/2015,George,52,486.1608825,165.1973185,86.04011838
2/18/2015,George,56,566.9000382,138.7023608,106.8257015
2/19/2015,George,48,502.4925376,159.6125365,84.73128936
2/20/2015,George,55,498.2691195,160.7144857,81.20118817
2/21/2015,George,54,438.4372465,129.3390274,84.87530355
2/22/2015,George,58,542.6519451,177.3972396,89.99823265
2/23/2015,George,61,400.1270894,148.8627921,74.18873028
2/24/2015,George,59,465.1830851,141.104455,76.95111577
2/25/2015,George,49,550.8740864,163.5691116,83.57529926
2/26/2015,George,58,502.8845603,177.6724497,69.91692493
2/27/2015,George,58,486.6688977,153.3723295,76.39180728
2/28/2015,George,56,469.4867895,134.1319618,74.27244689
3/1/2015,George,58,549.3157749,124.6671041,75.83889651
3/2/2015,George,58,518.9651686,132.5110034,90.18330484
3/3/2015,George,49,552.5894897,178.9215344,66.55894766
3/4/2015,George,61,595.5372361,151.3875109,85.19483212
3/5/2015,George,48,522.2546763,177.1790373,60.4074718
3/6/2015,George,57,478.8346074,185.2729287,103.3083681
3/7/2015,George,58,527.0789291,156.9928549,90.04973976
3/8/2015,George,57,592.3981698,147.1254727,84.76781609
3/9/2015,George,51,501.8393666,174.485459,81.23710729
3/10/2015,George,57,581.7743695,154.2467943,95.2064808
3/11/2015,George,49,515.2919681,155.6273625,73.88667355
3/12/2015,George,56,529.8517913,174.6489936,82.77430496
3/13/2015,George,56,535.3757238,138.6562263,62.90996835
3/14/2015,George,55,599.6307552,153.378635,78.49191328
3/15/2015,George,53,562.5349127,128.1842699,60.46321217
3/16/2015,George,58,533.8828713,180.8711147,83.28810789
3/17/2015,George,62,567.2313488,151.5605042,90.81252148
3/18/2015,George,49,507.3094028,136.3017447,74.36262821
3/19/2015,George,56,529.4256275,128.7398191,81.21152221
3/20/2015,George,55,573.892505,156.6816172,83.44404916
3/21/2015,George,52,454.8382951,145.2596893,90.5178261
3/22/2015,George,62,559.3116505,143.2500766,86.74446954
3/23/2015,George,59,556.1549415,155.2222192,83.45470645
3/24/2015,George,58,484.4554542,153.0711803,62.99762632
3/25/2015,George,55,538.9674433,170.1633499,76.68419077
3/26/2015,George,63,506.0819811,122.0001292,95.25507044
3/27/2015,George,52,557.9461581,132.8379938,88.22322048
3/28/2015,George,56,482.5694351,170.3753994,71.39210032
3/29/2015,George,65,534.6444946,156.5617547,76.14890502
3/30/2015,George,56,481.1111543,128.3208558,97.54482377
3/31/2015,George,51,481.0003373,171.8529202,67.05160023
4/1/2015,George,48,447.5694631,156.3025824,86.04581124
4/2/2015,George,52,533.2315201,163.0285733,76.11622637
4/3/2015,George,51,508.0490712,132.2616759,80.65101755
4/4/2015,George,50,548.020834,141.1578004,84.13227026
4/5/2015,George,56,460.0995938,153.299296,97.32273912
4/6/2015,George,58,496.5716935,167.597512,55.36579673
4/7/2015,George,57,527.1310408,143.6624659,86.68336364
4/8/2015,George,56,568.7440671,152.2242549,83.43617234
4/9/2015,George,55,528.1080737,134.856127,71.7939627
4/10/2015,George,54,561.1065176,135.3397864,73.14270354
4/11/2015,George,57,533.5917346,140.7311104,89.86614945
4/12/2015,George,58,533.0624023,170.7629096,90.09504407
4/13/2015,George,55,516.4025133,174.5507955,98.09157051
4/14/2015,George,56,606.6808987,173.132998,73.31090559
4/15/2015,George,53,595.6125057,173.847563,82.32645259
4/16/2015,George,58,531.9289223,177.4165423,81.79108336
4/17/2015,George,57,515.0245413,169.3342871,56.96982278
4/18/2015,George,59,575.7417171,157.1473627,102.5608635
4/19/2015,George,57,537.2550352,145.0337677,79.34832725
4/20/2015,George,63,507.8730913,139.6466361,97.28537441
4/21/2015,George,48,556.3657086,126.2426724,75.4060401
4/22/2015,George,52,444.7572248,129.3845606,89.21376559
4/23/2015,George,52,545.4515095,171.9516384,75.61454342
4/24/2015,George,58,538.9461872,129.9251728,85.24448237
4/25/2015,George,57,609.8030067,150.2426066,91.84340079
4/26/2015,George,56,610.0812988,156.2134462,83.25012004
4/27/2015,George,57,565.3414383,134.6957755,87.12131233
4/28/2015,George,53,558.3119194,137.9443689,69.22419829
4/29/2015,George,55,583.4474881,134.5476073,91.59017581
4/30/2015,George,54,556.8279301,162.1449533,73.03233043
5/1/2015,George,57,539.6577294,150.5464698,88.46332531
5/2/2015,George,56,514.4458026,135.9998756,84.96837344
5/3/2015,George,55,499.9280336,153.2215822,74.78614253
5/4/2015,George,57,555.8703929,142.5586431,99.39239041
5/5/2015,George,56,617.641332,156.9351241,69.01440216
5/6/2015,George,54,568.8035124,125.6130459,91.24431406
5/7/2015,George,50,544.7841677,152.7442487,94.56389455
5/8/2015,George,51,630.8835528,154.8935759,76.92906624
5/9/2015,George,51,507.7333639,156.8138755,65.90794023
5/10/2015,George,55,453.2913324,145.7517804,80.22899563
5/11/2015,George,58,495.6242914,136.0207756,86.74255727
5/12/2015,George,56,504.2666623,178.6905424,72.72534622
5/13/2015,George,59,532.453238,139.2765065,80.66420973
5/14/2015,George,59,535.9986362,153.9150692,86.49396088
5/15/2015,George,51,637.2402629,124.9535753,91.28091043
5/16/2015,George,56,582.9903341,148.0266821,51.177212
5/17/2015,George,53,526.4816098,142.7759137,80.3019513
5/18/2015,George,59,550.188955,179.527904,65.67018572
5/19/2015,George,59,504.9574581,167.1966427,101.682343
5/20/2015,George,59,499.6784347,144.4502675,80.89896967
5/21/2015,George,58,554.497887,129.6589462,79.74626199
5/22/2015,George,57,501.3834499,147.556086,85.82102836
5/23/2015,George,55,459.2994783,119.1202488,73.43066553
5/24/2015,George,51,504.7688152,147.2878309,87.95525456
5/25/2015,George,58,584.8415315,179.8918759,65.46675157
5/26/2015,George,59,575.4816409,157.4034765,93.82081335
5/27/2015,George,56,458.8241168,160.3067384,74.37144449
5/28/2015,George,52,518.8803403,159.7536003,77.87562063
5/29/2015,George,66,542.4697314,133.0111173,105.5491712
5/30/2015,George,52,601.4356906,137.5300226,78.10444356
5/31/2015,George,53,549.6463892,147.6567789,73.22214753
6/1/2015,George,55,473.0556365,143.2405387,91.01732984
6/2/2015,George,53,515.6981518,145.9363632,94.4289882
6/3/2015,George,52,452.4158843,149.3646309,95.75061487
6/4/2015,George,53,580.4593535,178.7209761,77.76228551
6/5/2015,George,55,497.7114202,164.1553675,82.18888579
6/6/2015,George,56,544.3888784,158.779387,90.39144528
6/7/2015,George,60,491.720476,151.4585869,84.27538032
6/8/2015,George,51,583.4504748,149.0395163,78.73974999
6/9/2015,George,51,507.4031467,155.6045906,93.72759021
6/10/2015,George,51,623.2680672,177.7609621,80.92788748
6/11/2015,George,53,527.419332,186.6719024,98.02934803
6/12/2015,George,51,422.1061084,153.8667396,87.44593187
6/13/2015,George,50,569.1351192,144.4223185,88.21544377
6/14/2015,George,57,563.8241677,159.4902873,89.15748335
6/15/2015,George,59,610.2418907,161.4021191,68.19390393
6/16/2015,George,56,536.0061148,124.4790384,62.00902279
6/17/2015,George,51,531.1840037,155.5627247,75.16679383
6/18/2015,George,53,538.1880323,149.3059696,89.34726237
6/19/2015,George,56,430.6845621,141.2360809,68.40765539
6/20/2015,George,56,556.1091928,145.0890286,65.99228901
6/21/2015,George,57,562.6382262,166.2604436,84.52255321
6/22/2015,George,57,612.3562961,161.0870358,67.73011648
6/23/2015,George,48,525.3395869,150.6784319,95.4441804
6/24/2015,George,53,622.8982418,130.6457869,77.95425491
6/25/2015,George,56,482.1050505,173.3976107,90.12465772
6/26/2015,George,55,472.1571609,154.3692111,86.00168766
6/27/2015,George,55,555.0850729,127.9111934,79.84842024
6/28/2015,George,57,496.9285648,161.8869039,87.5023834
6/29/2015,George,54,633.6050792,165.4439325,69.08797516
6/30/2015,George,51,556.9242533,148.4097669,79.33916033
7/1/2015,George,48,530.0024705,129.7548697,86.35333821
7/2/2015,George,49,510.443197,147.0588247,80.33400856
7/3/2015,George,49,480.3500767,155.3852811,91.31753418
7/4/2015,George,53,547.6574863,179.4687217,78.6725566
7/5/2015,George,59,555.709884,165.0782233,64.92037466
7/6/2015,George,57,481.8709051,171.846359,84.91191282
7/7/2015,George,62,626.2229474,158.4735906,96.82775405
7/8/2015,George,55,574.0568732,170.6394123,81.64305081
7/9/2015,George,60,461.095541,135.6712084,62.95676007
7/10/2015,George,63,527.8259717,144.5649369,82.77918139
7/11/2015,George,49,561.0510512,156.7097226,78.7743372
7/12/2015,George,57,573.2104362,156.4804691,86.81570233
7/13/2015,George,56,541.7158272,148.8888903,86.90208604
7/14/2015,George,58,544.2613622,181.3484522,57.09970241
7/15/2015,George,51,592.7915213,140.58881,74.12133748
7/16/2015,George,59,674.4372413,156.5562102,83.32181952
7/17/2015,George,59,561.8459826,156.9244105,75.16497792
7/18/2015,George,52,484.0857614,169.3099543,88.36983048
7/19/2015,George,57,505.4525951,119.8513706,65.81260312
7/20/2015,George,52,540.322345,147.9709916,87.31095959
7/21/2015,George,58,527.3325924,179.929218,67.07662071
7/22/2015,George,54,498.1750669,147.4637178,85.2970067
7/23/2015,George,57,518.1132989,166.708445,72.9135928
7/24/2015,George,50,538.4188469,180.3300491,82.36277375
7/25/2015,George,52,529.3643582,159.5375002,93.25710894
7/26/2015,George,58,674.9125729,148.1640131,89.73147262
7/27/2015,George,54,522.2208572,150.6280381,78.86636745
7/28/2015,George,54,509.6423905,164.2027696,58.34645488
7/29/2015,George,56,557.6673446,147.1505251,86.44367828
7/30/2015,George,52,492.8473047,146.4205013,99.35136246
7/31/2015,George,55,487.5966854,153.2179051,92.17137674
8/1/2015,George,54,542.6507443,152.3936392,101.9938953
8/2/2015,George,58,504.6994277,169.9251734,73.02930318
8/3/2015,George,58,456.951612,162.0565536,70.75088392
8/4/2015,George,56,490.2889527,162.4661706,66.52443837
8/5/2015,George,58,550.6243839,136.5593846,98.00181956
8/6/2015,George,64,609.8004012,154.8888198,81.59045349
8/7/2015,George,62,555.6432398,159.5563938,84.51796076
8/8/2015,George,58,482.5715744,161.5196369,81.96958035
8/9/2015,George,58,502.1165808,187.7996628,93.91432994
8/10/2015,George,56,518.2990417,167.247933,82.43942744
8/11/2015,George,52,560.5645196,130.4592808,74.01233554
8/12/2015,George,54,516.0769377,130.6995656,83.72862986
8/13/2015,George,58,562.2592818,158.6372662,92.46490925
8/14/2015,George,47,536.5936606,184.8983654,86.93301341
8/15/2015,George,53,532.5837461,164.0077154,71.83951059
8/16/2015,George,59,552.4555819,164.2533638,91.61837612
8/17/2015,George,55,365.7155391,148.2927362,86.24677307
8/18/2015,George,44,574.118167,182.2239211,89.25098591
8/19/2015,George,56,511.1988537,140.4219776,88.52344896
8/20/2015,George,56,562.0455665,173.7556022,98.55051226
8/21/2015,George,55,538.9545443,175.9768812,75.02614898
8/22/2015,George,56,538.0832305,134.4280659,76.80303919
8/23/2015,George,53,526.0378932,138.1671513,79.4061291
8/24/2015,George,55,456.00117,145.1223655,83.33643714
8/25/2015,George,52,515.3118536,153.2922336,72.6874154
8/26/2015,George,52,600.654827,141.0520508,82.24153594
8/27/2015,George,59,522.6799422,148.0950232,86.74438703
8/28/2015,George,60,536.5227497,134.7652589,96.09077234
8/29/2015,George,57,542.4154821,151.4288085,71.7755693
8/30/2015,George,51,537.4036461,192.2434017,66.23785981
8/31/2015,George,60,523.3933395,140.9558201,97.4030438
9/1/2015,George,61,520.9303971,144.7880181,56.22131329
9/2/2015,George,54,520.6530654,150.7304154,67.25869127
9/3/2015,George,58,416.5865725,128.3791812,84.47258044
9/4/2015,George,48,539.8438216,173.6244656,82.65997853
9/5/2015,George,57,515.3747019,152.9271488,66.28888503
9/6/2015,George,52,480.2144741,149.4270255,66.60455124
9/7/2015,George,52,529.0662573,137.9985359,96.3039921
9/8/2015,George,53,565.0076725,146.2834422,78.53348
9/9/2015,George,54,381.8388628,126.8395148,71.86333066
9/10/2015,George,58,517.2026531,129.743867,60.45061337
9/11/2015,George,57,580.0289881,143.0762626,85.31626396
9/12/2015,George,56,553.2538309,146.4594692,106.7166088
9/13/2015,George,56,487.2285074,128.6456613,97.42341926
9/14/2015,George,57,615.0298648,136.1288104,79.89548938
9/15/2015,George,55,592.4587869,181.2558022,100.3070651
9/16/2015,George,54,586.6282595,158.5719884,88.1952468
9/17/2015,George,53,476.5054587,132.762584,85.70287167
9/18/2015,George,54,537.0076454,144.6059222,80.30976856
9/19/2015,George,50,534.450666,144.3936263,70.75228656
9/20/2015,George,58,650.432514,171.3160756,94.49540878
9/21/2015,George,61,594.9149591,169.5987346,70.80451895
9/22/2015,George,60,606.1007235,163.293189,95.3108743
9/23/2015,George,59,569.1525317,153.0950035,72.08040541
9/24/2015,George,57,523.4606231,151.9696893,89.4732611
9/25/2015,George,53,523.7709874,149.7182886,97.88226035
9/26/2015,George,62,501.5324739,164.42327,70.59090597
9/27/2015,George,61,551.5415887,156.3614651,71.56009492
9/28/2015,George,58,576.6161711,138.5424098,81.02883248
9/29/2015,George,55,539.247199,152.2859017,103.1724103
9/30/2015,George,52,495.5760456,139.0897004,84.77034633
10/1/2015,George,53,577.1213147,154.2327776,55.80599113
10/2/2015,George,58,505.8885628,123.4455833,92.56554671
10/3/2015,George,54,580.5153826,143.8518841,92.23486079
10/4/2015,George,53,493.4653487,136.2176803,87.53362705
10/5/2015,George,49,503.7385276,165.6599594,59.95006733
10/6/2015,George,56,488.8896087,146.3569535,64.95175025
10/7/2015,George,52,546.5922469,140.7032443,87.65839507
10/8/2015,George,57,529.5567838,145.6870253,77.24618106
10/9/2015,George,45,497.7765587,134.6325726,83.15411218
10/10/2015,George,55,556.8940794,149.5236006,59.56181413
10/11/2015,George,60,472.0047443,159.9005504,78.56890425
10/12/2015,George,57,457.3676062,143.3830831,70.76355069
10/13/2015,George,56,626.3286503,157.4008473,97.17434626
10/14/2015,George,53,602.5966932,146.116242,83.49474658
10/15/2015,George,53,535.2856893,172.2503954,87.17079909
10/16/2015,George,57,519.4535311,158.82351,99.12104787
10/17/2015,George,59,520.9036412,144.3294278,89.94209211
10/18/2015,George,60,491.0224798,145.2974337,79.49723974
10/19/2015,George,60,534.2946011,149.0186628,71.03223819
10/20/2015,George,52,550.9375424,145.3438517,83.60734415
10/21/2015,George,57,422.0446988,160.1624338,80.29403202
10/22/2015,George,54,600.5939974,151.1227197,95.0899905
10/23/2015,George,54,571.8490674,166.0637309,69.74794034
10/24/2015,George,53,510.2933514,160.9809415,81.27421377
10/25/2015,George,58,618.0468287,132.2398608,79.30914625
10/26/2015,George,56,562.6179502,132.7650761,92.2042533
10/27/2015,George,62,548.2851277,159.3648881,87.37747313
10/28/2015,George,62,521.8793935,155.7696081,83.88482124
10/29/2015,George,58,497.1944081,167.221624,75.56187935
10/30/2015,George,57,542.890266,174.0378354,88.3170022
10/31/2015,George,55,561.1646266,160.5395923,78.03537066
11/1/2015,George,53,543.8060824,155.0531194,88.89616541
11/2/2015,George,58,556.6091456,132.840008,79.11638257
11/3/2015,George,55,516.9064098,152.2924322,68.88746459
11/4/2015,George,55,527.2812743,141.6265921,83.57939268
11/5/2015,George,51,525.7936133,141.996805,82.8288098
11/6/2015,George,56,524.1228378,156.9167245,105.7203115
11/7/2015,George,52,569.5509946,145.8407396,80.29116067
11/8/2015,George,54,605.7314684,183.0463708,88.30299553
11/9/2015,George,61,564.348775,149.8612894,83.93100409
11/10/2015,George,56,506.1740784,165.3966924,78.78656734
11/11/2015,George,58,498.4070071,170.5413999,55.28357027
11/12/2015,George,56,524.8714213,159.2158835,82.27040131
11/13/2015,George,54,506.1753717,163.4029781,57.62581094
11/14/2015,George,60,557.7392879,147.7107364,88.7743982
11/15/2015,George,53,513.2085306,142.5268833,63.73556886
11/16/2015,George,58,520.9304594,151.118287,84.66739383
11/17/2015,George,62,489.3238623,160.6229927,78.11085792
11/18/2015,George,54,550.695588,163.3815567,82.21923265
11/19/2015,George,55,533.2933383,151.5411969,79.12953481
11/20/2015,George,60,440.8947336,184.487197,69.72127879
11/21/2015,George,48,502.9642477,182.7207334,93.91629463
11/22/2015,George,56,526.952648,145.3737075,66.87931086
11/23/2015,George,52,561.3093462,157.6843124,84.89270974
11/24/2015,George,54,494.0539667,156.0810921,69.31924921
11/25/2015,George,61,450.0121592,141.4495096,73.1021114
11/26/2015,George,50,468.3328305,141.6447742,87.33263627
11/27/2015,George,57,512.0769463,152.4358425,70.79810555
11/28/2015,George,56,614.1519929,154.6527575,77.39028617
11/29/2015,George,50,499.2509801,167.9370491,100.0148954
11/30/2015,George,52,494.1459302,168.7481979,82.59456066
12/1/2015,George,57,529.286319,153.7459622,71.23900016
12/2/2015,George,50,643.7270242,181.5238019,91.39352315
12/3/2015,George,52,517.7734812,176.0906277,77.87670713
12/4/2015,George,58,505.0243411,147.478072,102.0332539
12/5/2015,George,53,378.8950341,162.5206334,68.83251123
12/6/2015,George,51,550.2261801,155.4677144,84.36652385
12/7/2015,George,64,554.9778898,159.6469825,73.76108467
12/8/2015,George,55,586.2349745,131.2209212,61.48728786
12/9/2015,George,55,462.3033029,163.6621514,77.89181863
12/10/2015,George,57,521.6868089,150.354527,74.4856038
12/11/2015,George,55,615.7442183,144.7602709,91.00062512
12/12/2015,George,52,541.773979,171.9662119,93.12966184
12/13/2015,George,53,560.1744027,158.774959,100.0494865
12/14/2015,George,62,579.0819439,160.6264392,88.18553228
12/15/2015,George,58,487.81399,156.6099445,75.94883954
12/16/2015,George,53,507.9329555,137.0550235,77.8781071
12/17/2015,George,46,497.5350505,180.377324,87.36499584
12/18/2015,George,54,589.4454271,170.1552883,86.79231273
12/19/2015,George,50,485.2689982,131.6573588,80.39250291
12/20/2015,George,52,508.0603364,185.2992157,75.14975396
12/21/2015,George,55,537.0489951,163.7503133,76.10192104
12/22/2015,George,61,548.4682963,147.140292,74.8166827
12/23/2015,George,61,677.330003,152.7883141,71.69024589
12/24/2015,George,52,527.2787318,132.1115345,74.10394471
12/25/2015,George,60,490.6928812,150.3076272,80.93527736
12/26/2015,George,54,425.7324149,144.7171736,81.59029046
12/27/2015,George,55,551.082794,165.033679,92.19474258
12/28/2015,George,57,566.2128408,139.4705322,79.74120167
12/29/2015,George,55,462.7178326,140.4088764,66.22145982
12/30/2015,George,58,571.5568757,150.1676391,78.44889315
12/31/2015,George,54,543.5671922,152.5703223,107.5641857
1/1/2015,Jennifer,48,549.7934739,152.7885748,77.50983533
1/2/2015,Jennifer,57,497.6841667,175.5212711,92.50039268
1/3/2015,Jennifer,52,466.2637195,174.3378896,88.30247612
1/4/2015,Jennifer,58,474.5998812,121.8535253,77.48540585
1/5/2015,Jennifer,57,452.8128645,129.0291505,89.83497312
1/6/2015,Jennifer,54,547.8835808,159.863887,66.06690896
1/7/2015,Jennifer,60,555.9852589,141.6202992,56.19122661
1/8/2015,Jennifer,54,519.5110512,156.5719816,88.47546149
1/9/2015,Jennifer,60,525.3763276,121.9838009,77.3194175
1/10/2015,Jennifer,55,512.2635699,144.0479977,58.79916799
1/11/2015,Jennifer,60,635.0251722,141.2837579,85.27187908
1/12/2015,Jennifer,61,603.3581586,139.9051254,78.2559322
1/13/2015,Jennifer,62,582.3278,178.0418797,77.47897455
1/14/2015,Jennifer,63,422.770112,186.9637353,74.64661707
1/15/2015,Jennifer,57,532.4532561,153.9626986,73.39694737
1/16/2015,Jennifer,54,487.6964434,135.9560113,65.10228678
1/17/2015,Jennifer,58,494.8282937,165.0800126,94.21618199
1/18/2015,Jennifer,53,565.1635971,139.2939971,93.95605731
1/19/2015,Jennifer,54,477.2955634,166.2441283,65.50228492
1/20/2015,Jennifer,60,489.3441163,150.7728087,84.53208304
1/21/2015,Jennifer,56,585.8714542,179.3642346,83.47652863
1/22/2015,Jennifer,64,614.5619147,138.2840916,61.09321294
1/23/2015,Jennifer,54,527.1510503,127.9363056,93.55853372
1/24/2015,Jennifer,55,532.7369313,180.8584273,68.34146677
1/25/2015,Jennifer,51,457.1966466,140.8240421,53.32122632
1/26/2015,Jennifer,53,505.9444695,117.8918146,90.67564107
1/27/2015,Jennifer,57,448.8292655,140.8282652,91.52473079
1/28/2015,Jennifer,53,513.2742306,152.1070374,63.32396683
